event_id,timestamp,event_type,severity,source_system,action_taken,username,source_ip,destination_ip,risk_score,status,details,date,hour
EVT-000361,2025-12-10T16:28:54.982152,network_connection,critical,ids,allowed,user_9924,192.168.156.165,73.146.81.238,91,false_positive,"{""protocol"": ""HTTPS"", ""port"": 22, ""bytes_transferred"": 558880}",2025-12-10,16
EVT-000362,2025-12-09T20:29:32.982152,network_connection,high,ids,logged,user_5093,192.168.210.60,59.69.127.0,86,resolved,"{""protocol"": ""HTTPS"", ""port"": 22, ""bytes_transferred"": 741427}",2025-12-09,20
EVT-000363,2026-01-19T14:50:04.090994,login_attempt,critical,email_gateway,allowed,user_2967,192.168.149.144,8.204.201.194,91,investigating,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 668134}",2026-01-19,14
EVT-000364,2026-08-29T14:50:04.091076,login_success,high,dlp_system,blocked,user_1582,192.168.85.165,98.70.18.29,86,,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 900494}",2026-08-29,14
EVT-000365,2025-12-05T18:17:38.982152,login_success,medium,email_gateway,logged,user_8540,192.168.83.15,16.103.2.253,54,investigating,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 32730}",2025-12-05,18
EVT-000366,2025-12-12T14:23:48.982152,file_access,low,ids,allowed,user_2115,223.102.0.248,68.239.169.106,19,false_positive,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 255374}",2025-12-12,14
EVT-000367,2025-12-08T23:11:31.982152,login_failure,high,network_monitor,logged,user_7116,192.168.115.75,96.97.59.120,83,false_positive,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 655344}",2025-12-08,23
EVT-000368,2025-12-08T20:33:37.982152,firewall_block,high,authentication_server,logged,user_8946,192.168.37.39,48.196.32.49,89,,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 189840}",2025-12-08,20
EVT-000369,2025-12-10T22:13:34.982152,vulnerability_scan,high,firewall,quarantined,user_5930,192.168.53.222,52.183.200.57,89,resolved,"{""protocol"": ""TCP"", ""port"": 3389, ""bytes_transferred"": 484492}",2025-12-10,22
EVT-000370,2025-12-11T21:14:34.982152,suspicious_activity,high,ids,alerted,user_1756,192.168.156.254,141.128.218.245,76,investigating,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 358277}",2025-12-11,21
EVT-000371,2025-12-12T06:56:53.982152,login_failure,medium,endpoint_protection,quarantined,user_4946,192.168.120.67,161.244.8.110,48,open,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 676209}",2025-12-12,6
EVT-000372,2025-12-07T00:23:53.982152,login_success,medium,email_gateway,logged,user_5926,192.168.86.69,220.90.70.164,64,false_positive,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 783972}",2025-12-07,0
EVT-000373,2025-12-10T19:54:39.982152,login_success,critical,authentication_server,blocked,user_7246,192.168.121.234,166.173.17.128,91,false_positive,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 316619}",2025-12-10,19
EVT-000374,2025-12-07T04:05:23.982152,suspicious_activity,low,email_gateway,logged,user_1562,194.20.159.62,209.206.146.44,35,resolved,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 946224}",2025-12-07,4
EVT-000375,2025-12-08T01:00:35.982152,login_success,high,web_gateway,allowed,user_9737,192.168.93.103,207.247.57.30,88,resolved,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 636409}",2025-12-08,1
EVT-000376,2025-12-08T22:32:03.982152,ids_alert,info,dlp_system,allowed,user_7136,192.168.159.242,156.58.116.1,1,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 102804}",2025-12-08,22
EVT-000377,2025-12-05T16:02:15.982152,login_attempt,low,endpoint_protection,logged,user_2191,171.64.116.222,205.124.83.129,15,investigating,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 127355}",2025-12-05,16
EVT-000378,2025-12-10T02:54:15.982152,login_attempt,critical,email_gateway,allowed,user_4188,192.168.126.104,160.192.38.213,97,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 317640}",2025-12-10,2
EVT-000379,2025-12-08T07:51:02.982152,login_success,medium,authentication_server,logged,user_9353,192.168.193.19,25.106.178.47,43,resolved,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 255000}",2025-12-08,7
EVT-000380,2025-12-06T12:24:27.982152,vulnerability_scan,medium,dlp_system,allowed,user_5351,192.168.72.235,35.13.111.103,52,resolved,"{""protocol"": ""ICMP"", ""port"": 8080, ""bytes_transferred"": 539988}",2025-12-06,12
,2025-12-09T03:01:32.982152,privilege_escalation,critical,network_monitor,blocked,user_4991,192.168.229.254,19.62.72.210,93,resolved,"{""protocol"": ""HTTPS"", ""port"": 8080, ""bytes_transferred"": 663361}",2025-12-09,3
EVT-000382,2025-12-10T08:12:32.982152,login_failure,high,ids,alerted,user_7836,193.134.227.39,117.212.201.46,80,false_positive,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 739787}",2025-12-10,8
EVT-000383,2025-12-07T20:49:29.982152,login_failure,info,network_monitor,allowed,user_8277,192.168.22.35,89.47.15.242,9,false_positive,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 57119}",2025-12-07,20
EVT-000384,2025-12-05T17:38:59.982152,privilege_escalation,high,dlp_system,alerted,user_1587,95.140.49.93,201.98.145.66,82,investigating,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 702515}",2025-12-05,17
EVT-000385,2025-12-05T19:54:45.982152,file_access,low,dlp_system,quarantined,user_6428,192.168.235.255,31.63.37.185,33,investigating,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 208903}",2025-12-05,19
EVT-000386,2025-12-06T07:56:58.982152,login_success,critical,database_audit,allowed,user_6804,192.168.155.135,192.187.154.67,93,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 428829}",2025-12-06,7
EVT-000387,2025-12-08T06:33:46.982152,malware_detected,info,database_audit,allowed,user_5650,74.106.206.159,184.243.201.163,5,investigating,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 195893}",2025-12-08,6
EVT-000388,2025-12-12T12:58:47.982152,login_attempt,medium,database_audit,allowed,user_7385,192.168.65.135,41.105.63.162,61,open,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 715139}",2025-12-12,12
EVT-000389,2025-12-07T13:30:57.982152,login_failure,critical,ids,quarantined,user_6314,192.168.19.223,183.35.128.44,90,open,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 839289}",2025-12-07,13
EVT-000390,2025-12-08T03:58:19.982152,suspicious_activity,low,firewall,alerted,user_1016,192.168.10.150,126.211.190.110,37,open,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 322183}",2025-12-08,3
EVT-000391,2025-12-06T04:24:02.982152,login_failure,medium,database_audit,alerted,user_3429,192.168.181.223,159.110.28.154,67,open,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 774499}",2025-12-06,4
EVT-000392,2025-12-05T16:49:09.982152,login_success,medium,authentication_server,blocked,user_4799,129.6.255.47,91.167.151.29,46,open,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 773190}",2025-12-05,16
EVT-000393,2025-12-10T11:24:52.982152,data_exfiltration_attempt,critical,database_audit,allowed,user_2023,192.168.184.3,120.34.34.231,94,investigating,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 50733}",2025-12-10,11
EVT-000394,2025-12-06T07:36:02.982152,malware_detected,low,database_audit,logged,user_1046,192.168.124.183,49.170.28.65,31,open,"{""protocol"": ""TCP"", ""port"": 3389, ""bytes_transferred"": 85400}",2025-12-06,7
EVT-000395,2025-12-12T01:40:14.982152,firewall_block,high,endpoint_protection,alerted,user_6272,192.168.109.17,72.122.29.166,73,resolved,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 57530}",2025-12-12,1
,2025-12-10T12:49:29.982152,firewall_block,high,firewall,blocked,user_1172,192.168.137.23,202.59.39.23,84,resolved,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 101419}",2025-12-10,12
EVT-000397,2025-12-12T01:32:31.982152,firewall_block,medium,web_gateway,alerted,user_3526,192.168.121.70,188.77.85.36,49,investigating,"{""protocol"": ""ICMP"", ""port"": 8080, ""bytes_transferred"": 671366}",2025-12-12,1
EVT-000398,2025-12-06T00:11:35.982152,privilege_escalation,critical,email_gateway,alerted,user_8113,192.168.148.201,13.80.190.119,94,false_positive,"{""protocol"": ""UDP"", ""port"": 1433, ""bytes_transferred"": 838962}",2025-12-06,0
EVT-000399,2025-12-07T07:08:51.982152,malware_detected,critical,database_audit,logged,user_9135,192.168.191.104,208.94.241.38,96,false_positive,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 291232}",2025-12-07,7
EVT-000400,2025-12-10T05:56:04.982152,file_access,critical,firewall,blocked,user_1319,192.168.110.132,45.136.151.108,94,resolved,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 994518}",2025-12-10,5
EVT-000401,2025-12-11T10:40:18.982152,suspicious_activity,medium,network_monitor,logged,user_3677,51.215.138.233,194.244.180.73,43,investigating,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 586192}",2025-12-11,10
EVT-000402,2025-12-06T00:12:14.982152,file_access,low,authentication_server,blocked,user_9778,221.83.200.66,106.139.159.52,12,resolved,"{""protocol"": ""TCP"", ""port"": 3389, ""bytes_transferred"": 292726}",2025-12-06,0
EVT-000403,2025-12-10T05:40:56.982152,vulnerability_scan,info,email_gateway,quarantined,user_3070,176.25.244.16,189.122.157.79,0,investigating,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 77960}",2025-12-10,5
EVT-000404,2025-12-08T06:41:47.982152,login_attempt,low,dlp_system,logged,user_3413,214.119.220.58,142.71.212.32,34,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 120321}",2025-12-08,6
EVT-000405,2025-12-06T21:58:32.982152,privilege_escalation,low,endpoint_protection,quarantined,user_3219,192.168.162.115,160.157.108.20,32,false_positive,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 65540}",2025-12-06,21
EVT-000406,2025-12-08T22:33:36.982152,suspicious_activity,medium,email_gateway,quarantined,user_3633,192.168.4.60,47.44.139.88,51,resolved,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 9345}",2025-12-08,22
EVT-000407,2026-03-28T14:50:04.094507,privilege_escalation,low,endpoint_protection,alerted,user_4970,192.168.35.239,41.21.59.155,15,investigating,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 165279}",2026-03-28,14
EVT-000408,2025-12-09T15:16:11.982152,vulnerability_scan,high,email_gateway,allowed,user_6807,192.168.124.164,192.132.91.50,66,open,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 895788}",2025-12-09,15
EVT-000409,2025-12-10T10:38:42.982152,login_failure,high,endpoint_protection,blocked,user_4661,25.124.41.185,196.186.117.86,89,open,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 969233}",2025-12-10,10
EVT-000410,2025-12-06T04:49:11.982152,data_exfiltration_attempt,critical,email_gateway,blocked,user_4216,60.68.155.147,31.149.228.90,92,investigating,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 973696}",2025-12-06,4
EVT-000411,2025-12-07T04:50:19.982152,file_access,critical,endpoint_protection,quarantined,user_3034,192.168.125.7,34.86.121.98,97,resolved,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 770047}",2025-12-07,4
EVT-000412,2025-12-10T10:28:15.982152,vulnerability_scan,high,dlp_system,quarantined,user_4422,192.168.230.149,198.209.209.151,81,resolved,"{""protocol"": ""ICMP"", ""port"": 1433, ""bytes_transferred"": 138089}",2025-12-10,10
EVT-000413,2025-12-06T04:36:25.982152,vulnerability_scan,medium,firewall,quarantined,user_7927,192.168.159.121,5.77.18.10,62,open,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 782569}",2025-12-06,4
EVT-000414,2025-12-11T21:16:05.982152,file_access,info,endpoint_protection,blocked,user_7573,192.168.173.52,122.233.109.71,8,open,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 305851}",2025-12-11,21
EVT-000415,2025-12-09T05:29:19.982152,vulnerability_scan,critical,ids,logged,user_1049,192.168.230.145,214.43.141.8,94,resolved,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 600828}",2025-12-09,5
EVT-000416,2025-12-09T17:22:04.982152,login_attempt,medium,ids,allowed,user_4829,149.75.141.126,107.163.166.136,43,resolved,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 92089}",2025-12-09,17
EVT-000417,2025-12-07T04:38:19.982152,data_exfiltration_attempt,medium,firewall,quarantined,user_1865,192.168.71.38,168.101.56.228,44,investigating,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 97889}",2025-12-07,4
EVT-000418,2025-12-06T08:39:31.982152,login_attempt,high,email_gateway,alerted,user_7666,192.168.228.91,34.197.48.207,72,false_positive,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 331695}",2025-12-06,8
EVT-000419,2025-12-10T05:36:03.982152,vulnerability_scan,medium,database_audit,logged,user_8227,136.184.123.60,42.231.37.250,64,false_positive,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 313364}",2025-12-10,5
EVT-000420,2025-12-06T11:41:46.982152,login_attempt,high,web_gateway,allowed,user_3004,134.103.243.171,59.135.235.254,71,false_positive,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 472090}",2025-12-06,11
EVT-000421,2025-12-09T02:27:35.982152,network_connection,info,network_monitor,alerted,user_9693,192.168.165.186,221.75.217.203,7,false_positive,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 45883}",2025-12-09,2
EVT-000422,2025-12-09T17:54:46.982152,vulnerability_scan,critical,authentication_server,alerted,user_8010,122.7.143.115,16.57.66.10,100,open,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 16297}",2025-12-09,17
EVT-000423,2025-12-12T05:17:43.982152,network_connection,low,network_monitor,blocked,user_4147,192.168.253.219,1.31.108.23,28,investigating,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 363068}",2025-12-12,5
EVT-000424,2025-12-10T15:13:06.982152,login_failure,info,database_audit,allowed,user_1708,192.168.49.83,87.39.229.228,6,false_positive,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 663765}",2025-12-10,15
EVT-000425,2025-12-07T08:14:35.982152,privilege_escalation,info,network_monitor,alerted,user_8010,192.168.8.171,105.103.80.108,5,resolved,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 421621}",2025-12-07,8
EVT-000426,2025-12-06T18:24:52.982152,network_connection,medium,firewall,alerted,user_5963,192.168.132.171,165.12.239.139,43,open,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 825350}",2025-12-06,18
EVT-000427,2025-12-10T09:43:01.982152,network_connection,critical,dlp_system,quarantined,user_7505,114.58.210.43,211.224.86.70,97,resolved,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 257702}",2025-12-10,9
EVT-000428,2025-12-07T20:18:07.982152,ids_alert,low,email_gateway,quarantined,user_3753,192.168.71.129,97.109.139.118,35,investigating,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 303630}",2025-12-07,20
EVT-000429,2025-12-06T10:16:33.982152,malware_detected,info,endpoint_protection,quarantined,user_6018,192.168.148.25,162.245.46.85,2,false_positive,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 6558}",2025-12-06,10
EVT-000430,2025-12-07T10:12:53.982152,malware_detected,critical,endpoint_protection,allowed,user_3731,192.168.64.74,109.54.243.75,99,false_positive,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 490764}",2025-12-07,10
EVT-000431,2025-12-11T05:17:32.982152,login_success,info,email_gateway,logged,katherinesmith@example.net,50.28.17.120,45.181.242.209,8,open,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 527852}",2025-12-11,5
EVT-000432,2025-12-06T15:07:13.982152,network_connection,critical,web_gateway,quarantined,user_1353,192.168.134.30,157.23.200.196,99,investigating,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 465933}",2025-12-06,15
EVT-000433,2025-12-09T08:58:01.982152,data_exfiltration_attempt,low,endpoint_protection,alerted,user_3161,192.168.139.14,40.4.129.124,34,resolved,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 74198}",2025-12-09,8
EVT-000434,2025-12-12T10:28:04.982152,malware_detected,medium,network_monitor,alerted,user_7154,137.214.113.88,109.21.154.124,68,investigating,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 483762}",2025-12-12,10
EVT-000435,2025-12-06T02:50:00.982152,login_success,high,firewall,blocked,qbaker@example.net,192.168.5.43,112.206.205.153,89,resolved,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 440447}",2025-12-06,2
EVT-000436,2025-12-11T06:55:41.982152,login_success,critical,database_audit,alerted,user_2843,192.168.171.208,92.197.61.112,88,false_positive,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 342077}",2025-12-11,6
EVT-000437,2025-12-10T22:17:10.982152,malware_detected,high,firewall,logged,user_7535,192.168.124.205,35.199.75.14,71,resolved,"{""protocol"": ""HTTPS"", ""port"": 3389, ""bytes_transferred"": 659936}",2025-12-10,22
EVT-000438,2025-12-10T19:02:05.982152,login_success,high,web_gateway,blocked,user_3603,192.168.17.254,95.216.238.1,74,open,"{""protocol"": ""ICMP"", ""port"": 8080, ""bytes_transferred"": 922541}",2025-12-10,19
EVT-000439,2025-12-07T11:19:28.982152,vulnerability_scan,medium,email_gateway,allowed,ebird@example.org,192.168.114.230,36.47.48.85,44,resolved,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 873329}",2025-12-07,11
EVT-000440,2025-12-10T14:28:40.982152,network_connection,info,authentication_server,quarantined,user_3633,192.168.172.78,216.134.103.157,9,open,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 882865}",2025-12-10,14
EVT-000441,2025-12-08T20:12:31.982152,privilege_escalation,critical,email_gateway,alerted,user_3410,192.168.102.235,103.242.10.152,96,,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 627495}",2025-12-08,20
EVT-000442,2025-12-10T22:44:59.982152,privilege_escalation,medium,email_gateway,quarantined,user_9535,103.166.145.54,71.98.157.31,61,open,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 121125}",2025-12-10,22
EVT-000443,2025-12-09T00:32:51.982152,login_failure,medium,web_gateway,quarantined,user_2900,192.168.123.255,145.139.24.255,51,open,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 680153}",2025-12-09,0
EVT-000444,2025-12-09T15:03:22.982152,suspicious_activity,info,authentication_server,blocked,user_5604,192.168.238.31,94.156.221.86,8,false_positive,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 349154}",2025-12-09,15
